,FTR,HTGD,ATGD,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3
30,D,0.25,0.25,1.0,1.25,L,D,W,D,D,W
31,D,0.75,0.0,1.75,0.75,W,W,D,L,W,L
32,D,0.5,0.0,1.75,1.0,D,D,W,W,W,L
33,D,-0.5,-0.5,0.75,0.25,W,L,L,L,L,D
34,H,-0.25,0.0,0.75,1.5,W,W,L,W,L,L
35,D,0.0,0.0,1.0,1.0,L,D,D,W,W,L
36,H,-1.25,0.0,0.75,1.0,L,W,W,L,L,D
37,NH,-0.25,0.5,0.5,1.5,D,L,D,W,L,W
38,H,0.0,0.25,0.75,1.5,D,W,D,L,D,W
39,H,-0.25,0.5,0.75,1.0,L,L,L,D,W,W
40,NH,-0.2,0.6,0.8,1.6,L,D,W,W,L,D
41,NH,0.0,0.2,1.0,1.0,D,D,D,L,W,W
42,NH,-0.2,-0.4,1.2,0.4,L,L,W,D,W,D
43,H,0.2,-0.8,1.2,1.2,D,W,D,L,D,W
44,D,0.4,0.4,1.2,1.6,W,D,D,D,D,W
45,NH,-0.4,0.2,0.4,1.2,D,W,L,L,L,L
46,D,0.0,0.0,0.8,1.2,L,W,L,W,D,L
47,H,0.6,0.0,1.8,1.0,W,D,L,L,W,D
48,NH,0.0,-0.4,0.8,0.8,D,D,W,W,L,L
49,H,-0.2,0.0,1.2,1.0,L,D,W,D,L,W
50,D,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.1666666666666667,W,D,D,W,L,D
51,H,0.6666666666666666,0.3333333333333333,1.8333333333333333,1.5,W,W,D,D,W,D
52,D,-0.3333333333333333,0.6666666666666666,0.8333333333333334,2.0,L,W,D,W,D,L
53,NH,0.3333333333333333,0.16666666666666666,1.5,1.5,D,W,D,L,D,W
54,NH,0.16666666666666666,-0.3333333333333333,1.1666666666666667,0.6666666666666666,W,L,D,L,W,W
55,H,0.6666666666666666,-0.5,1.5,0.6666666666666666,W,L,W,D,L,W
56,NH,0.0,-0.8333333333333334,1.1666666666666667,0.3333333333333333,D,L,W,D,W,L
57,D,-0.16666666666666666,-0.3333333333333333,0.8333333333333334,1.0,L,L,D,L,L,W
58,D,-0.8333333333333334,-0.5,1.0,0.8333333333333334,L,L,W,D,L,D
59,H,-0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,W,D,L,L,D,L
60,D,-0.5714285714285714,0.14285714285714285,0.7142857142857143,1.1428571428571428,W,W,L,W,D,L
61,NH,0.0,1.1428571428571428,1.0,1.7142857142857142,W,W,L,W,L,W
62,D,0.14285714285714285,0.5714285714285714,1.2857142857142858,1.2857142857142858,L,D,D,W,D,D
63,NH,-0.2857142857142857,-0.14285714285714285,0.7142857142857143,0.8571428571428571,L,D,D,L,L,D
64,H,-0.42857142857142855,0.7142857142857143,0.8571428571428571,2.0,D,W,L,W,D,D
65,NH,-0.2857142857142857,-0.2857142857142857,1.0,0.8571428571428571,D,D,L,L,L,D
66,D,-1.0,-0.14285714285714285,0.5714285714285714,1.0,L,L,L,D,D,W
67,H,0.2857142857142857,0.5714285714285714,1.7142857142857142,1.8571428571428572,W,D,W,W,L,W
68,H,0.14285714285714285,-0.14285714285714285,1.2857142857142858,1.0,L,L,W,W,D,D
69,NH,0.2857142857142857,-0.7142857142857143,1.1428571428571428,1.0,D,D,D,L,W,W
70,H,0.5,0.5,1.25,1.875,D,W,D,W,W,W
71,H,0.0,-0.5,1.125,0.75,W,D,D,W,L,L
72,H,0.0,-0.375,1.125,0.625,W,L,D,L,L,D
73,H,0.25,-0.5,1.625,0.875,L,L,D,D,W,L
74,H,0.5,0.125,1.75,1.0,L,L,W,D,W,D
75,H,-0.25,-0.25,0.875,1.125,L,W,L,D,W,L
76,NH,1.375,0.25,1.875,1.5,W,W,W,L,W,W
77,NH,-0.125,-0.375,1.0,0.875,D,L,L,W,D,L
78,H,-0.5,0.125,1.25,1.25,W,D,D,L,L,D
79,H,0.125,-0.875,1.125,0.625,D,D,W,L,W,L
80,H,0.7777777777777778,0.3333333333333333,1.4444444444444444,1.1111111111111112,W,W,D,L,D,L
81,NH,-0.7777777777777778,0.4444444444444444,1.0,1.3333333333333333,L,W,W,D,D,W
82,H,-0.1111111111111111,1.1111111111111112,1.1111111111111112,1.6666666666666667,L,L,D,W,L,W
83,H,-1.1111111111111112,0.3333333333333333,0.5555555555555556,1.7777777777777777,L,W,D,L,L,D
84,H,0.1111111111111111,-0.4444444444444444,1.6666666666666667,0.5555555555555556,L,L,W,L,W,L
85,D,-0.6666666666666666,-0.5555555555555556,0.6666666666666666,0.7777777777777778,L,L,D,L,W,D
86,H,-0.2222222222222222,0.1111111111111111,1.1111111111111112,1.3333333333333333,W,W,L,W,W,D
87,H,-0.2222222222222222,0.7777777777777778,1.4444444444444444,1.8888888888888888,W,W,W,L,D,W
88,NH,0.3333333333333333,0.2222222222222222,1.6666666666666667,1.3333333333333333,W,W,W,W,L,D
89,D,-0.2222222222222222,-0.2222222222222222,0.8888888888888888,0.8888888888888888,L,L,L,D,D,L
90,D,-0.5,0.2,0.5,1.6,L,L,L,W,L,L
91,NH,-0.8,0.8,0.9,1.5,L,L,L,L,W,W
92,D,-0.6,-0.2,0.7,1.2,D,L,L,W,D,W
93,D,0.1,0.5,1.3,1.5,W,W,W,W,L,D
94,H,0.9,0.1,1.6,1.6,W,W,W,W,D,W
95,H,0.1,0.4,1.3,1.7,W,L,L,W,D,L
96,D,-0.9,0.4,0.8,1.5,W,W,L,W,D,W
97,H,0.2,-0.5,1.8,0.8,W,D,L,L,W,L
98,D,0.1,-0.2,1.5,0.9,L,D,W,L,W,D
99,D,-0.2,0.1,0.9,1.0,D,L,L,W,L,L
100,D,-0.6363636363636364,-0.45454545454545453,0.7272727272727273,0.5454545454545454,L,D,D,L,L,L
101,NH,-0.36363636363636365,0.36363636363636365,1.4545454545454546,1.9090909090909092,L,W,W,W,W,L
102,H,0.45454545454545453,0.09090909090909091,1.4545454545454546,1.4545454545454546,D,D,W,L,W,W
103,NH,-0.18181818181818182,-0.8181818181818182,1.1818181818181819,0.8181818181818182,D,D,L,W,W,L
104,H,0.18181818181818182,-0.5454545454545454,1.5454545454545454,0.7272727272727273,D,D,L,D,W,L
105,NH,0.2727272727272727,1.2727272727272727,1.5454545454545454,1.7272727272727273,L,W,L,W,W,W
106,D,0.09090909090909091,0.18181818181818182,1.0,1.4545454545454546,D,W,L,W,W,L
107,H,0.9090909090909091,-0.18181818181818182,1.6363636363636365,0.9090909090909091,W,D,L,D,L,L
108,D,-0.18181818181818182,-0.9090909090909091,0.9090909090909091,0.8181818181818182,D,L,D,L,L,L
109,D,0.36363636363636365,0.09090909090909091,1.4545454545454546,1.2727272727272727,D,D,W,W,W,W
110,D,0.08333333333333333,0.4166666666666667,1.4166666666666667,2.0,L,W,L,W,L,W
111,NH,0.9166666666666666,1.3333333333333333,1.75,1.8333333333333333,W,W,W,W,L,W
112,H,0.3333333333333333,-0.8333333333333334,1.4166666666666667,0.8333333333333334,D,D,D,L,W,L
113,D,0.5,-0.25,1.5833333333333333,0.8333333333333334,W,L,D,D,W,D
114,NH,-0.4166666666666667,-0.5833333333333334,0.5833333333333334,0.6666666666666666,D,L,D,D,L,D
115,NH,-0.25,0.0,1.0833333333333333,1.3333333333333333,L,L,D,D,L,L
116,H,0.25,0.08333333333333333,1.6666666666666667,1.25,W,D,D,D,L,W
117,H,-0.5833333333333334,-0.6666666666666666,0.75,1.0,D,W,L,D,D,W
118,H,0.08333333333333333,-0.4166666666666667,1.0,1.3333333333333333,D,L,D,L,L,W
119,NH,-0.16666666666666666,0.16666666666666666,0.9166666666666666,1.4166666666666667,D,D,D,W,D,W
120,NH,-0.7692307692307693,-0.5384615384615384,0.9230769230769231,0.5384615384615384,L,L,W,D,D,D
121,H,0.07692307692307693,0.3076923076923077,1.4615384615384615,1.7692307692307692,W,W,L,W,D,D
122,D,0.0,-0.38461538461538464,1.1538461538461537,0.9230769230769231,L,W,D,D,D,L
123,H,1.4615384615384615,-0.38461538461538464,1.9230769230769231,0.8461538461538461,W,L,W,D,W,D
124,D,-0.8461538461538461,-0.3076923076923077,0.7692307692307693,1.0,L,L,D,L,L,D
125,H,0.07692307692307693,0.23076923076923078,1.3846153846153846,1.1538461538461537,D,W,L,D,L,D
126,NH,0.38461538461538464,0.46153846153846156,1.5384615384615385,1.5384615384615385,W,D,D,W,W,D
127,H,0.38461538461538464,-0.38461538461538464,1.9230769230769231,0.8461538461538461,D,W,W,L,W,D
128,D,-0.5384615384615384,0.6153846153846154,1.2307692307692308,1.6153846153846154,L,L,L,W,L,W
129,NH,-0.23076923076923078,0.38461538461538464,0.8461538461538461,1.5384615384615385,D,W,L,D,D,D
130,D,-0.42857142857142855,0.0,0.7142857142857143,1.1428571428571428,W,D,L,L,D,D
131,H,0.14285714285714285,-0.7857142857142857,1.6428571428571428,0.7857142857142857,L,D,W,L,W,D
132,H,0.5714285714285714,0.14285714285714285,1.5714285714285714,1.5,D,W,L,D,W,L
133,NH,-0.42857142857142855,-0.7857142857142857,0.7857142857142857,0.8571428571428571,L,L,W,L,L,W
134,NH,-0.2857142857142857,-0.35714285714285715,1.0,0.7857142857142857,D,L,L,D,L,L
135,NH,-0.35714285714285715,0.21428571428571427,0.9285714285714286,1.5714285714285714,D,W,W,W,D,L
136,NH,0.14285714285714285,0.42857142857142855,1.0714285714285714,2.0,L,W,W,D,D,W
137,D,-0.5714285714285714,-0.5,0.7857142857142857,1.2142857142857142,L,D,L,L,D,L
138,NH,0.5,0.21428571428571427,1.6428571428571428,1.4285714285714286,W,L,W,W,D,D
139,NH,0.5714285714285714,1.5714285714285714,1.6428571428571428,2.0,W,W,D,W,W,W
140,NH,-0.4666666666666667,0.4,1.2,1.5333333333333334,D,L,D,W,L,D
141,D,0.3333333333333333,-0.4,1.6666666666666667,0.7333333333333333,W,D,W,W,W,L
142,D,0.0,-0.6,1.1333333333333333,0.7333333333333333,D,L,D,L,L,W
143,H,1.6,0.3333333333333333,2.066666666666667,1.5333333333333334,W,L,W,W,W,W
144,D,-0.8,-0.4666666666666667,0.7333333333333333,0.8666666666666667,L,L,D,D,L,W
145,NH,0.06666666666666667,-0.5333333333333333,1.4,0.8,L,D,W,L,D,L
146,H,0.3333333333333333,-0.3333333333333333,1.5333333333333334,0.9333333333333333,W,L,L,D,W,L
147,NH,0.06666666666666667,0.6,1.0,1.6666666666666667,L,W,L,D,W,L
148,H,0.4666666666666667,-0.5333333333333333,2.066666666666667,1.0,W,W,W,L,D,L
149,H,-0.26666666666666666,0.2,0.9333333333333333,1.7333333333333334,W,W,L,L,D,W
150,H,-0.375,-0.75,0.75,0.75,D,D,D,L,W,D
151,NH,-0.375,1.5625,0.875,2.125,L,W,L,W,D,W
152,NH,0.125,0.375,1.625,1.625,L,W,W,W,L,L
153,NH,-0.5625,0.3125,0.75,1.625,D,D,L,W,L,W
154,D,-0.4375,-0.1875,0.875,1.0625,D,W,L,W,D,L
155,D,-0.5625,0.0,0.9375,1.125,L,D,W,D,L,D
156,D,0.6875,0.5,1.75,2.125,W,W,W,W,D,W
157,D,-0.4375,-0.0625,0.9375,0.9375,W,L,D,L,L,L
158,H,0.25,-0.5625,1.4375,1.125,L,L,L,D,W,D
159,H,0.5,0.0,1.625,1.3125,W,L,L,L,W,W
160,H,1.588235294117647,-0.058823529411764705,2.176470588235294,1.5294117647058822,W,L,W,L,W,W
161,H,-0.8235294117647058,-0.5882352941176471,0.7058823529411765,0.7058823529411765,L,L,D,D,L,L
162,H,-0.058823529411764705,0.29411764705882354,1.2352941176470589,1.5294117647058822,L,W,L,L,L,L
163,NH,0.5294117647058824,-0.4117647058823529,1.7058823529411764,0.8823529411764706,W,D,W,D,W,L
164,D,-0.058823529411764705,0.5294117647058824,0.9411764705882353,1.7058823529411764,D,W,L,W,L,L
165,NH,0.6470588235294118,-0.4117647058823529,1.7058823529411764,0.9411764705882353,D,D,W,W,W,D
166,H,-0.5882352941176471,-0.47058823529411764,1.0588235294117647,0.8235294117647058,L,L,L,L,D,L
167,H,0.35294117647058826,-0.5294117647058824,1.7058823529411764,0.9411764705882353,W,D,D,L,W,W
168,H,-0.17647058823529413,-0.23529411764705882,1.0588235294117647,0.8823529411764706,D,W,W,D,W,D
169,H,0.47058823529411764,0.0,2.0588235294117645,1.1176470588235294,D,D,W,D,W,D
170,NH,-0.2777777777777778,0.4444444444444444,0.8333333333333334,1.6111111111111112,L,L,W,W,D,W
171,NH,-0.3333333333333333,1.6111111111111112,1.0,2.2222222222222223,W,W,D,W,D,W
172,NH,-0.7222222222222222,-0.1111111111111111,0.6666666666666666,1.1666666666666667,L,W,L,D,D,W
173,D,-0.05555555555555555,0.5,1.0555555555555556,1.7777777777777777,L,W,D,W,D,D
174,H,-0.5555555555555556,0.0,0.7777777777777778,1.3333333333333333,L,W,L,L,L,L
175,H,-0.16666666666666666,-0.4444444444444444,1.4444444444444444,1.1666666666666667,L,W,L,L,L,L
176,D,-0.6666666666666666,-0.6111111111111112,0.8888888888888888,0.8333333333333334,L,W,D,L,L,D
177,D,0.5,-0.3333333333333333,2.111111111111111,1.0555555555555556,W,W,D,D,W,W
178,H,0.2222222222222222,-0.05555555555555555,1.4444444444444444,0.9444444444444444,L,D,W,D,L,L
179,D,0.5,0.5555555555555556,1.6666666666666667,1.6111111111111112,D,L,W,D,W,W
180,H,-0.5789473684210527,-0.05263157894736842,0.8421052631578947,1.0526315789473684,D,D,W,L,L,D
181,H,0.47368421052631576,0.47368421052631576,1.736842105263158,2.0526315789473686,D,D,W,W,W,D
182,H,1.5789473684210527,-0.3157894736842105,2.263157894736842,0.7894736842105263,W,L,W,L,W,W
183,D,-0.05263157894736842,-0.10526315789473684,1.263157894736842,1.5263157894736843,L,W,W,L,L,L
184,NH,0.47368421052631576,-0.7894736842105263,1.6842105263157894,0.631578947368421,W,L,L,L,W,L
185,NH,-0.15789473684210525,-0.47368421052631576,0.8947368421052632,0.8947368421052632,L,W,D,L,D,L
186,H,0.5263157894736842,0.3157894736842105,1.5789473684210527,1.5263157894736843,D,W,L,L,D,W
187,H,-0.3157894736842105,0.47368421052631576,1.0526315789473684,1.631578947368421,D,D,W,D,D,W
188,NH,-0.47368421052631576,-0.3684210526315789,1.105263157894737,0.9473684210526315,L,L,W,W,L,D
189,H,0.0,-0.631578947368421,1.263157894736842,0.8947368421052632,W,D,W,L,D,D
190,H,0.6,-0.35,1.65,1.0,W,W,D,W,L,L
191,NH,0.1,-0.1,1.35,1.0,W,L,W,D,W,L
192,H,1.55,-0.65,2.3,0.75,W,W,W,L,W,L
193,NH,-0.5,0.55,0.95,1.8,W,W,D,D,W,W
194,H,-0.05,-0.3,1.25,1.05,D,W,L,L,W,W
195,D,0.35,-0.7,1.6,0.85,L,L,W,D,L,L
196,NH,-0.25,-0.1,0.85,1.5,L,D,L,W,D,L
197,NH,-0.25,0.2,1.15,1.45,W,L,D,W,W,L
198,D,-0.5,-0.35,1.05,0.75,L,L,L,L,W,L
199,H,0.4,0.35,1.55,1.95,L,L,D,D,D,W
200,H,-0.3333333333333333,0.19047619047619047,0.7619047619047619,1.3333333333333333,D,W,L,D,L,L
201,H,0.0,0.3333333333333333,1.0952380952380953,1.5714285714285714,W,D,L,L,D,W
202,D,-0.42857142857142855,-0.2857142857142857,0.9523809523809523,1.0952380952380953,L,L,W,W,W,D
203,H,-0.7142857142857143,-0.47619047619047616,0.7142857142857143,1.0476190476190477,L,D,W,L,L,L
204,NH,0.0,0.6666666666666666,1.5714285714285714,1.7142857142857142,W,W,D,W,W,D
205,H,-0.5238095238095238,-0.3333333333333333,1.0,0.8095238095238095,L,L,W,L,L,L
206,NH,-0.6666666666666666,1.5714285714285714,0.8571428571428571,2.3333333333333335,D,W,L,W,D,W
207,NH,0.2857142857142857,-0.5714285714285714,1.8571428571428572,0.9047619047619048,L,L,L,W,D,D
208,H,0.23809523809523808,0.42857142857142855,1.5238095238095237,1.619047619047619,W,W,L,L,W,D
209,D,0.6190476190476191,0.0,1.8571428571428572,1.2857142857142858,W,L,W,W,D,W
210,NH,0.2727272727272727,0.5909090909090909,1.5,1.8181818181818181,L,D,D,W,L,W
211,H,-0.4090909090909091,-0.2727272727272727,0.7727272727272727,0.8636363636363636,L,W,L,D,L,L
212,H,0.6818181818181818,-0.4090909090909091,1.7727272727272727,1.0909090909090908,W,W,W,L,W,W
213,NH,1.6363636363636365,0.045454545454545456,2.3636363636363638,1.1818181818181819,W,W,W,W,W,L
214,D,0.13636363636363635,-0.5909090909090909,1.2727272727272727,0.8181818181818182,L,W,W,L,D,W
215,NH,-0.2727272727272727,-0.045454545454545456,1.0909090909090908,1.5,D,L,L,W,W,D
216,NH,0.3181818181818182,0.18181818181818182,1.5909090909090908,1.7727272727272727,W,L,W,L,L,L
217,H,-0.5454545454545454,-0.7727272727272727,1.0,0.8181818181818182,L,L,D,D,L,L
218,D,0.3181818181818182,-0.4090909090909091,1.5454545454545454,0.9545454545454546,L,D,W,L,L,W
219,H,0.0,-0.45454545454545453,1.2727272727272727,1.0,D,W,L,L,W,W
220,NH,-0.30434782608695654,0.8260869565217391,0.8260869565217391,1.826086956521739,L,W,W,W,D,W
221,NH,-0.391304347826087,0.2608695652173913,0.9565217391304348,1.5217391304347827,D,L,D,W,L,W
222,D,0.21739130434782608,0.043478260869565216,1.826086956521739,1.3478260869565217,W,W,L,D,L,L
223,H,-0.5652173913043478,-0.34782608695652173,0.8260869565217391,0.8695652173913043,D,W,W,L,L,L
224,H,0.13043478260869565,-0.4782608695652174,1.2608695652173914,1.0869565217391304,W,W,W,L,W,D
225,NH,-0.4782608695652174,0.21739130434782608,0.9565217391304348,1.434782608695652,L,L,W,L,L,D
226,H,0.0,0.30434782608695654,1.565217391304348,1.5217391304347827,W,D,L,L,W,W
227,NH,-0.5652173913043478,-0.30434782608695654,1.0434782608695652,1.0434782608695652,L,L,W,D,L,L
228,D,-0.782608695652174,0.13043478260869565,0.782608695652174,1.2608695652173914,L,D,L,L,D,W
229,H,0.6086956521739131,1.4782608695652173,1.8695652173913044,2.260869565217391,W,L,D,W,W,W
230,H,1.375,-0.5,2.1666666666666665,0.9166666666666666,L,L,L,L,W,W
231,H,0.875,-0.5,1.875,0.9166666666666666,W,W,W,D,W,W
232,H,0.4166666666666667,0.041666666666666664,1.5833333333333333,1.625,W,W,L,W,W,L
233,H,0.25,-0.625,1.4583333333333333,1.0,L,L,D,L,L,W
234,NH,-0.5416666666666666,0.20833333333333334,0.9166666666666666,1.7916666666666667,L,D,D,W,D,L
235,NH,0.125,0.16666666666666666,1.25,1.3333333333333333,D,W,D,W,L,W
236,D,0.25,0.041666666666666664,1.5,1.3333333333333333,W,D,L,W,L,D
237,NH,-0.375,-0.75,0.8333333333333334,0.7916666666666666,L,D,W,L,L,L
238,NH,-0.20833333333333334,-0.375,1.125,0.7916666666666666,W,L,L,L,D,W
239,NH,-0.5,0.625,1.0416666666666667,1.9166666666666667,L,W,W,W,L,D
240,H,0.28,-0.44,1.4,0.8,W,L,W,L,W,W
241,NH,0.04,1.48,1.32,2.2,D,W,D,L,W,L
242,D,-0.6,-0.24,0.88,1.08,L,L,W,W,D,L
243,D,-0.32,0.4,0.88,1.52,W,W,L,L,L,D
244,H,-0.64,-0.52,0.88,1.0,L,L,L,L,L,W
245,H,0.0,-0.6,1.56,0.88,L,L,W,L,W,D
246,H,-0.76,0.44,0.96,1.64,L,W,L,W,L,L
247,H,-0.64,0.96,0.88,1.92,W,W,D,W,L,W
248,NH,0.28,0.24,1.84,1.48,W,D,D,W,W,L
249,D,0.64,0.0,1.96,1.2,W,L,W,D,W,D
250,H,1.5,0.2692307692307692,2.230769230769231,1.5384615384615385,W,W,W,D,L,W
251,H,-0.6538461538461539,-0.5384615384615384,0.8461538461538461,1.0384615384615385,L,W,L,L,L,L
252,H,0.8846153846153846,0.46153846153846156,1.8461538461538463,1.4615384615384615,L,W,W,W,W,W
253,H,0.38461538461538464,-0.5769230769230769,1.5,0.8846153846153846,D,D,W,L,L,W
254,H,0.07692307692307693,0.23076923076923078,1.6153846153846154,1.7692307692307692,W,L,L,W,W,D
255,H,0.0,-0.5384615384615384,1.1923076923076923,0.9615384615384616,D,W,L,L,D,L
256,D,-0.6153846153846154,0.6153846153846154,0.7692307692307693,1.9230769230769231,L,D,L,W,L,W
257,D,-0.23076923076923078,-0.5769230769230769,1.0769230769230769,0.9615384615384616,D,W,L,W,W,D
258,H,0.23076923076923078,-0.3076923076923077,1.5769230769230769,0.8846153846153846,L,D,W,W,W,L
259,NH,-0.5769230769230769,-0.038461538461538464,0.9615384615384616,1.2692307692307692,L,L,L,D,L,D
260,H,-0.5925925925925926,0.14814814814814814,1.0,1.6666666666666667,L,W,W,W,L,L
261,NH,0.2222222222222222,-0.6296296296296297,1.4814814814814814,0.9259259259259259,L,L,W,L,D,L
262,D,0.5925925925925926,0.8888888888888888,1.8888888888888888,1.8888888888888888,D,W,D,L,W,W
263,H,-0.5925925925925926,0.25925925925925924,0.8518518518518519,1.6296296296296295,L,W,D,L,L,W
264,H,-0.3333333333333333,-0.5555555555555556,0.8518518518518519,0.9259259259259259,L,W,D,L,W,L
265,H,0.4074074074074074,-0.2222222222222222,1.4074074074074074,1.0740740740740742,L,D,W,D,W,L
266,D,-0.5555555555555556,-0.5925925925925926,0.9259259259259259,0.7777777777777778,L,D,W,L,L,L
267,D,-0.5555555555555556,0.4074074074074074,0.9629629629629629,1.5555555555555556,D,W,W,D,W,W
268,H,0.14814814814814814,1.4814814814814814,1.7037037037037037,2.259259259259259,L,W,L,W,W,W
269,NH,0.037037037037037035,0.037037037037037035,1.3333333333333333,1.2592592592592593,W,W,L,D,D,L
270,NH,0.07142857142857142,0.17857142857142858,1.3214285714285714,1.4285714285714286,W,L,W,L,D,W
271,NH,-0.5714285714285714,1.3928571428571428,1.0,2.1785714285714284,W,L,L,W,L,W
272,D,0.39285714285714285,0.42857142857142855,1.5357142857142858,1.4642857142857142,D,W,W,L,D,W
273,D,-0.5714285714285714,-0.5357142857142857,0.8928571428571429,0.9285714285714286,L,W,W,L,L,D
274,NH,0.07142857142857142,-0.2857142857142857,1.6071428571428572,0.9285714285714286,L,W,W,L,W,D
275,NH,-0.5,0.17857142857142858,1.0714285714285714,1.75,W,W,L,L,W,L
276,NH,-0.5714285714285714,0.0,0.7857142857142857,1.2857142857142858,D,L,D,W,L,L
277,D,0.8571428571428571,-0.5357142857142857,1.8571428571428572,0.9285714285714286,D,D,W,L,L,W
278,H,-0.25,0.5714285714285714,1.0357142857142858,1.8571428571428572,L,D,D,D,D,D
279,D,0.21428571428571427,-0.5357142857142857,1.5714285714285714,0.9642857142857143,L,D,W,D,L,W
280,H,1.4137931034482758,0.034482758620689655,2.206896551724138,1.2758620689655173,W,L,L,W,W,W
281,H,-0.5172413793103449,0.034482758620689655,0.9310344827586207,1.5517241379310345,D,L,W,L,L,W
282,D,-0.2413793103448276,-0.5517241379310345,1.0,1.0344827586206897,W,L,W,W,L,L
283,H,-0.5172413793103449,-0.20689655172413793,0.9310344827586207,1.103448275862069,D,W,D,L,L,D
284,H,0.20689655172413793,-0.5862068965517241,1.4827586206896552,0.7586206896551724,W,L,L,D,L,D
285,H,-0.5172413793103449,-0.5517241379310345,0.9655172413793104,0.896551724137931,D,D,D,L,D,W
286,H,0.2413793103448276,-0.6206896551724138,1.793103448275862,0.9655172413793104,W,L,W,W,L,L
287,D,0.5172413793103449,0.3793103448275862,1.793103448275862,1.5172413793103448,L,D,D,D,D,W
288,D,0.034482758620689655,0.8275862068965517,1.3448275862068966,1.8275862068965518,W,D,L,D,W,W
289,NH,0.41379310344827586,0.20689655172413793,1.4482758620689655,1.5517241379310345,D,D,W,L,L,W
290,H,-0.23333333333333334,0.3,1.0,1.8333333333333333,D,W,W,W,W,W
291,D,-0.6,1.4333333333333333,0.7333333333333333,2.2333333333333334,L,W,L,W,D,L
292,NH,0.36666666666666664,-0.4666666666666667,1.5,1.0,D,W,D,D,D,D
293,D,-0.5666666666666667,0.36666666666666664,0.8666666666666667,1.4,L,L,D,D,L,W
294,H,0.0,-0.4666666666666667,1.5,1.0333333333333334,L,W,L,D,L,D
295,D,-0.5333333333333333,-0.4666666666666667,1.0333333333333334,1.0,D,W,L,D,W,W
296,H,-0.03333333333333333,-0.6666666666666666,1.2333333333333334,0.9333333333333333,L,L,L,L,W,W
297,H,0.8,0.23333333333333334,1.8,1.5333333333333334,D,W,D,W,D,L
298,D,-0.23333333333333334,0.03333333333333333,1.0666666666666667,1.3333333333333333,L,D,W,W,L,L
299,H,0.23333333333333334,0.5,1.6,1.7666666666666666,W,D,D,L,L,D
300,D,1.3870967741935485,0.9032258064516129,2.193548387096774,1.8387096774193548,D,W,W,D,W,D
301,H,-0.6774193548387096,-0.5806451612903226,0.9032258064516129,0.7419354838709677,L,D,L,L,L,L
302,NH,0.03225806451612903,0.3225806451612903,1.3225806451612903,1.4516129032258065,D,L,D,D,W,D
303,D,-0.45161290322580644,-0.1935483870967742,1.0,1.064516129032258,D,W,W,D,D,W
304,NH,0.3548387096774194,0.06451612903225806,1.3870967741935485,1.5483870967741935,D,W,L,L,D,L
305,H,-0.41935483870967744,0.25806451612903225,1.064516129032258,1.6451612903225807,W,W,W,W,D,D
306,H,0.0967741935483871,-0.22580645161290322,1.4838709677419355,1.064516129032258,L,D,W,L,W,W
307,D,-0.5161290322580645,-0.5161290322580645,1.0,1.032258064516129,L,D,W,D,D,L
308,NH,0.25806451612903225,0.0,1.7741935483870968,1.2903225806451613,L,W,W,L,W,L
309,H,0.45161290322580644,-0.5483870967741935,1.7096774193548387,0.8709677419354839,L,D,D,L,L,D
310,D,-0.59375,-0.375,0.84375,1.125,L,W,D,W,L,W
311,NH,0.15625,0.5,1.59375,1.75,W,W,W,L,L,D
312,NH,-0.65625,0.125,0.71875,1.34375,L,W,D,W,L,L
313,D,0.875,-0.5625,1.8125,0.96875,D,W,W,L,D,L
314,NH,-0.4375,0.125,1.0,1.71875,D,L,D,L,W,W
315,D,-0.1875,-0.5,1.0625,1.0,D,D,W,L,D,W
316,D,-0.5,0.25,1.03125,1.34375,D,L,D,D,D,L
317,D,-0.28125,1.34375,1.03125,2.15625,L,D,D,D,L,W
318,D,0.21875,0.0,1.59375,1.28125,L,L,W,D,W,D
319,D,0.34375,0.15625,1.5,1.53125,W,W,L,L,D,W
320,H,1.303030303030303,0.3333333333333333,2.121212121212121,1.4848484848484849,D,D,D,W,D,L
321,D,0.15151515151515152,0.21212121212121213,1.5151515151515151,1.5757575757575757,D,D,W,L,L,W
322,D,-0.48484848484848486,-0.45454545454545453,1.0,0.9696969696969697,D,L,D,D,L,D
323,H,-0.5454545454545454,-0.2727272727272727,0.9696969696969697,1.0303030303030303,D,D,W,L,L,D
324,H,0.24242424242424243,-0.18181818181818182,1.3333333333333333,1.0606060606060606,D,D,L,D,D,W
325,NH,-0.36363636363636365,0.12121212121212122,1.121212121212121,1.5454545454545454,D,L,W,W,W,W
326,D,0.15151515151515152,0.8484848484848485,1.393939393939394,1.7878787878787878,W,D,W,D,W,W
327,D,0.15151515151515152,-0.6666666666666666,1.7575757575757576,0.696969696969697,W,L,L,L,L,D
328,H,0.5151515151515151,-0.48484848484848486,1.7878787878787878,1.0303030303030303,W,D,W,D,L,D
329,NH,0.0,-0.5757575757575758,1.2727272727272727,0.8484848484848485,D,D,L,L,D,D
330,NH,-0.4411764705882353,0.2647058823529412,0.9705882352941176,1.3823529411764706,D,W,L,D,D,L
331,H,0.17647058823529413,-0.029411764705882353,1.588235294117647,1.2352941176470589,W,L,L,D,W,L
332,NH,0.29411764705882354,-0.5,1.4411764705882353,1.0294117647058822,L,W,D,D,W,W
