,FTR,HTGD,ATGD,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3
30,NH,1.0,1.5,1.75,2.25,D,W,W,W,W,W
31,NH,-0.75,-1.0,1.0,0.25,L,L,W,L,D,D
32,NH,0.25,0.25,1.0,1.0,L,W,D,L,W,D
33,H,-0.25,-1.0,0.75,0.0,W,L,L,L,L,L
34,NH,0.25,1.5,1.0,2.25,W,W,L,W,D,W
35,NH,-1.0,1.25,0.25,2.25,L,W,D,W,L,W
36,NH,-1.0,1.5,0.25,2.25,L,W,L,W,D,W
37,H,1.5,-1.0,2.25,0.0,W,L,W,L,W,L
38,NH,-0.5,-0.75,0.75,0.25,L,D,W,L,L,L
39,D,1.25,0.5,2.25,1.75,W,W,W,W,W,D
40,H,-0.4,0.6,0.8,1.2,L,L,W,W,L,L
41,D,-1.2,-0.6,0.2,0.8,L,W,L,L,D,L
42,D,0.4,0.2,1.4,1.2,L,D,D,D,W,W
43,NH,-0.8,0.0,0.8,1.2,L,W,L,W,W,L
44,D,0.4,-0.4,1.4,0.8,W,L,W,D,L,W
45,H,1.0,0.0,1.4,1.0,W,W,L,D,D,L
46,D,0.0,0.4,1.0,1.4,W,L,D,D,L,W
47,NH,1.4,1.6,2.4,2.4,W,W,W,W,W,W
48,NH,-0.6,1.0,0.8,1.4,W,W,L,L,L,D
49,D,-0.8,-0.6,0.2,0.8,L,W,D,L,L,L
50,D,-1.1666666666666667,-0.8333333333333334,0.0,0.6666666666666666,L,L,L,L,L,L
51,NH,-0.3333333333333333,-1.0,0.8333333333333334,0.3333333333333333,D,D,L,L,D,L
52,D,0.16666666666666666,0.8333333333333334,1.1666666666666667,1.8333333333333333,D,D,D,D,D,W
53,NH,0.5,0.3333333333333333,1.8333333333333333,1.3333333333333333,D,D,W,W,W,W
54,D,0.0,-0.16666666666666666,1.1666666666666667,1.1666666666666667,D,W,W,L,W,W
55,H,0.8333333333333334,-0.8333333333333334,1.5,0.5,W,L,L,L,W,L
56,D,-0.6666666666666666,0.16666666666666666,0.6666666666666666,1.1666666666666667,L,D,W,D,L,D
57,H,0.3333333333333333,-0.5,1.3333333333333333,0.6666666666666666,D,W,W,L,W,D
58,H,1.6666666666666667,-0.6666666666666666,2.5,0.8333333333333334,W,L,W,W,W,D
59,NH,-0.8333333333333334,0.0,0.5,1.1666666666666667,L,D,L,W,L,W
60,NH,0.5714285714285714,-0.7142857142857143,1.5714285714285714,0.7142857142857143,L,L,D,D,D,L
61,H,-0.42857142857142855,0.2857142857142857,0.7142857142857143,1.5714285714285714,W,L,D,D,L,W
62,NH,-0.7142857142857143,0.8571428571428571,0.7142857142857143,2.142857142857143,D,W,L,L,L,W
63,D,0.8571428571428571,0.7142857142857143,1.5714285714285714,1.4285714285714286,D,D,W,W,W,L
64,NH,-0.14285714285714285,-1.0,1.1428571428571428,0.14285714285714285,D,D,W,L,L,L
65,H,0.2857142857142857,-0.5714285714285714,1.2857142857142858,0.7142857142857143,D,L,D,D,L,W
66,H,-0.7142857142857143,-0.7142857142857143,0.7142857142857143,0.7142857142857143,L,D,D,L,L,L
67,NH,0.8571428571428571,0.2857142857142857,2.142857142857143,1.2857142857142858,W,D,L,D,W,L
68,NH,-0.5714285714285714,0.5714285714285714,0.7142857142857143,1.5714285714285714,L,L,D,D,W,D
69,D,-0.42857142857142855,-0.42857142857142855,0.7142857142857143,0.7142857142857143,D,W,W,D,L,L
70,D,-0.625,0.75,0.5,1.5,W,D,D,D,L,W
71,H,0.75,-0.5,1.625,0.75,W,D,D,D,W,L
72,NH,-0.625,-0.375,0.75,1.0,L,L,D,D,L,W
73,NH,-0.125,1.625,1.25,2.625,W,W,L,W,D,W
74,H,0.125,-1.0,1.375,0.375,L,L,L,L,D,L
75,H,0.25,0.5,1.625,1.75,W,W,W,W,D,D
76,H,1.625,0.5,2.625,1.75,W,W,W,W,W,D
77,H,-0.125,-0.5,1.25,1.0,W,W,L,L,D,D
78,D,-0.375,-0.5,1.0,0.625,L,L,D,D,W,W
79,NH,-0.625,0.625,0.5,1.75,W,W,D,L,L,D
80,H,0.4444444444444444,-1.1111111111111112,1.6666666666666667,0.3333333333333333,W,L,W,L,D,L
81,H,-0.8888888888888888,0.5555555555555556,0.5555555555555556,1.4444444444444444,L,L,L,W,D,D
82,H,0.3333333333333333,-0.2222222222222222,1.7777777777777777,1.0,W,D,W,W,W,W
83,NH,-0.5555555555555556,-0.6666666666666666,0.6666666666666666,0.6666666666666666,L,L,D,L,D,D
84,H,0.3333333333333333,0.5555555555555556,1.5555555555555556,1.3333333333333333,W,L,L,D,L,D
85,D,0.5555555555555556,-0.6666666666666666,1.7777777777777777,0.5555555555555556,D,L,L,L,W,L
86,H,0.5555555555555556,0.3333333333333333,1.4444444444444444,1.5555555555555556,L,W,W,L,D,L
87,NH,-0.6666666666666666,0.3333333333333333,0.6666666666666666,1.7777777777777777,L,W,L,W,D,W
88,H,-0.2222222222222222,-0.5555555555555556,1.2222222222222223,0.6666666666666666,W,L,W,D,L,D
89,H,-0.6666666666666666,-0.3333333333333333,0.5555555555555556,1.1111111111111112,L,L,L,W,L,L
90,D,0.7,0.6,1.8,1.8,D,W,W,W,W,W
91,NH,-0.4,0.6,0.7,1.9,D,W,D,D,L,L
92,H,-0.1,-0.7,1.4,0.8,L,W,L,L,W,L
93,D,-1.0,2.0,0.4,2.7,D,W,L,W,L,W
94,H,-0.3,-0.7,0.9,0.5,L,L,D,D,W,W
95,H,0.6,-0.2,1.5,1.2,W,D,L,W,D,L
96,NH,-0.6,-1.0,0.6,0.4,L,D,L,L,D,L
97,NH,0.6,-0.1,1.9,1.4,W,L,D,L,L,W
98,H,2.0,-0.3,2.7,1.1,W,L,W,W,W,W
99,H,-0.1,0.6,1.3,1.5,W,W,L,L,W,D
100,H,-0.2727272727272727,0.36363636363636365,1.0909090909090908,1.6363636363636365,L,L,D,D,W,W
101,NH,-0.7272727272727273,-0.45454545454545453,0.45454545454545453,0.6363636363636364,L,L,L,D,D,D
102,D,0.5454545454545454,0.5454545454545454,1.7272727272727273,1.5454545454545454,D,D,W,W,W,L
103,H,0.5454545454545454,-0.36363636363636365,2.0,0.8181818181818182,W,W,W,D,W,L
104,NH,-0.8181818181818182,-0.18181818181818182,0.7272727272727273,1.0909090909090908,L,W,W,L,L,D
105,H,0.2727272727272727,-0.6363636363636364,1.5454545454545454,0.8181818181818182,L,L,W,W,W,L
106,H,0.5454545454545454,-0.7272727272727273,1.5454545454545454,0.45454545454545453,D,L,W,L,L,D
107,NH,-0.6363636363636364,0.09090909090909091,0.8181818181818182,1.4545454545454546,L,W,W,W,L,L
108,H,-0.09090909090909091,0.45454545454545453,1.2727272727272727,1.7272727272727273,W,L,L,W,W,D
109,H,-0.36363636363636365,0.2727272727272727,0.8181818181818182,1.5454545454545454,W,L,D,W,L,W
110,H,0.08333333333333333,-0.75,1.25,0.5,W,L,W,L,L,L
111,NH,-0.16666666666666666,0.6666666666666666,0.8333333333333334,2.0833333333333335,W,W,L,W,D,W
112,H,0.4166666666666667,-1.0,1.5,0.6666666666666666,W,L,L,L,W,W
113,H,-0.6666666666666666,0.0,0.8333333333333334,1.25,W,W,W,L,D,D
114,H,0.4166666666666667,1.8333333333333333,1.75,2.5833333333333335,W,W,L,D,D,W
115,H,0.16666666666666666,0.5,1.6666666666666667,1.6666666666666667,W,D,W,D,L,W
116,NH,0.16666666666666666,0.4166666666666667,1.5833333333333333,1.75,L,W,L,L,W,D
117,H,1.8333333333333333,0.08333333333333333,2.5833333333333335,1.25,W,W,D,W,W,L
118,H,0.3333333333333333,-0.16666666666666666,1.5833333333333333,0.8333333333333334,W,W,W,L,W,D
119,D,0.4166666666666667,-0.25,1.6666666666666667,1.1666666666666667,W,L,L,W,W,L
120,NH,-1.0,-0.8461538461538461,0.38461538461538464,0.6923076923076923,L,L,L,L,L,L
121,H,-1.0,-0.9230769230769231,0.6153846153846154,0.7692307692307693,L,L,L,W,L,W
122,NH,0.5384615384615384,0.6923076923076923,1.9230769230769231,1.7692307692307692,L,W,W,W,W,D
123,H,-0.07692307692307693,-0.3076923076923077,1.1538461538461537,0.9230769230769231,L,W,W,L,L,W
124,D,0.38461538461538464,0.38461538461538464,1.5384615384615385,1.4615384615384615,L,D,D,W,D,L
125,H,0.6923076923076923,0.0,1.7692307692307692,1.3076923076923077,W,W,W,L,D,W
126,H,-0.8461538461538461,0.0,0.6923076923076923,1.4615384615384615,L,L,L,L,L,L
127,NH,0.3076923076923077,0.38461538461538464,1.5384615384615385,1.6923076923076923,L,W,W,W,L,W
128,NH,-0.3076923076923077,1.6153846153846154,0.7692307692307693,2.3846153846153846,L,L,W,W,L,D
129,NH,-1.0,-0.7692307692307693,0.38461538461538464,0.46153846153846156,L,L,L,L,L,L
130,NH,0.42857142857142855,0.35714285714285715,1.7857142857142858,1.5,L,D,L,L,W,D
131,H,-0.7857142857142857,-0.07142857142857142,0.9285714285714286,1.2857142857142858,W,L,L,W,W,W
132,H,-0.35714285714285715,0.14285714285714285,0.8571428571428571,1.6428571428571428,L,L,W,W,L,W
133,D,0.0,-0.6428571428571429,1.2857142857142858,0.7857142857142857,W,W,L,L,W,L
134,NH,0.2857142857142857,0.5714285714285714,1.3571428571428572,1.9285714285714286,L,W,D,W,W,W
135,NH,-1.0714285714285714,0.5,0.35714285714285715,1.7857142857142858,L,W,L,W,L,W
136,NH,0.0,-0.7857142857142857,1.2857142857142858,0.9285714285714286,D,W,W,L,L,W
137,H,0.14285714285714285,0.8571428571428571,1.6428571428571428,1.8571428571428572,L,W,W,W,W,W
138,H,1.7142857142857142,0.0,2.4285714285714284,1.2857142857142858,W,W,L,L,W,W
139,H,0.5,0.42857142857142855,1.7857142857142858,1.7857142857142858,W,L,W,L,W,W
140,H,0.7333333333333333,-0.6,2.0,0.6666666666666666,W,L,W,L,W,L
141,D,-0.13333333333333333,-0.5333333333333333,1.2,1.0,L,W,L,W,W,L
142,H,0.4,-1.0666666666666667,1.6,0.3333333333333333,W,L,D,L,L,L
143,D,-0.6,-0.26666666666666666,0.8,1.0,D,W,W,L,L,W
144,NH,-0.26666666666666666,0.2,1.2666666666666666,1.4,L,L,L,D,L,L
145,NH,-0.6666666666666666,0.3333333333333333,0.6,1.4666666666666666,L,W,W,L,L,D
146,H,-0.6666666666666666,-0.26666666666666666,0.6,1.0,L,W,W,L,L,W
147,H,-0.2,0.3333333333333333,1.2,1.4666666666666666,L,W,D,L,W,D
148,D,0.26666666666666666,-0.5333333333333333,1.7333333333333334,1.0,W,W,L,W,W,L
149,H,-0.26666666666666666,-1.0666666666666667,1.2666666666666666,0.3333333333333333,L,L,L,L,L,L
150,H,1.6875,0.125,2.5,1.5625,W,L,W,L,W,L
151,H,0.75,-0.0625,1.9375,1.1875,W,L,W,D,W,W
152,H,-0.125,0.5625,1.1875,1.625,D,L,L,L,L,W
153,H,-0.5625,0.375,0.8125,1.5,D,W,D,L,W,D
154,D,0.6875,-0.5625,1.9375,1.0625,D,D,W,W,W,W
155,H,0.4375,-0.75,1.6875,0.625,W,L,W,L,D,L
156,NH,-0.5625,0.25,1.0625,1.375,D,L,W,W,W,L
157,H,0.6875,0.125,1.9375,1.5625,D,L,W,L,W,L
158,NH,-0.5,0.6875,1.0,1.9375,D,D,W,W,W,W
159,NH,-0.5625,0.25,1.0625,1.6875,D,D,W,W,W,L
160,H,-0.29411764705882354,-0.23529411764705882,0.9411764705882353,1.2352941176470589,L,W,D,L,W,L
161,H,0.23529411764705882,-0.7058823529411765,1.411764705882353,0.7058823529411765,L,L,W,W,L,L
162,H,-0.8235294117647058,-0.4117647058823529,0.5882352941176471,0.9411764705882353,L,W,L,D,L,D
163,NH,0.29411764705882354,-0.058823529411764705,1.4705882352941178,1.2941176470588236,W,W,L,D,W,L
164,H,-0.11764705882352941,-0.29411764705882354,1.4705882352941178,1.2941176470588236,L,L,L,W,L,L
165,NH,0.4117647058823529,1.6470588235294117,1.5294117647058822,2.5294117647058822,L,W,L,W,L,W
166,D,-0.17647058823529413,0.5294117647058824,1.1176470588235294,1.7647058823529411,L,W,L,W,D,W
167,H,-0.47058823529411764,-0.5882352941176471,1.0,1.0,D,L,D,D,W,W
168,NH,-0.29411764705882354,0.4117647058823529,1.2941176470588236,1.5294117647058822,L,L,W,L,L,L
169,H,1.6470588235294117,-0.29411764705882354,2.5294117647058822,0.9411764705882353,W,L,W,D,W,W
170,H,0.8888888888888888,0.05555555555555555,2.0555555555555554,1.3888888888888888,W,W,W,W,W,D
171,H,0.9444444444444444,-0.4444444444444444,2.0555555555555554,0.8888888888888888,W,L,W,W,D,D
172,NH,-0.16666666666666666,-0.2777777777777778,1.1111111111111112,1.1666666666666667,D,L,L,W,L,L
173,D,-0.7222222222222222,0.16666666666666666,0.7222222222222222,1.3888888888888888,W,L,L,W,L,L
174,D,-1.1666666666666667,0.4444444444444444,0.2777777777777778,1.7222222222222223,L,D,L,W,L,D
175,H,0.5,-0.7777777777777778,1.7222222222222223,0.6666666666666666,D,L,W,L,W,W
176,H,0.05555555555555555,0.3888888888888889,1.5555555555555556,1.5,W,W,L,L,L,W
177,H,0.4444444444444444,-0.7222222222222222,1.6111111111111112,0.7222222222222222,W,W,L,L,L,L
178,D,-0.7777777777777778,0.9444444444444444,0.6666666666666666,2.0555555555555554,L,W,L,W,W,D
179,NH,-0.7777777777777778,0.8888888888888888,0.9444444444444444,2.0555555555555554,L,W,L,W,D,W
180,D,-0.2631578947368421,-0.3157894736842105,1.0,1.0526315789473684,L,W,W,L,L,D
181,NH,0.3157894736842105,1.631578947368421,1.4210526315789473,2.5789473684210527,L,W,W,W,L,W
182,H,-0.5789473684210527,0.5789473684210527,0.8421052631578947,1.7894736842105263,L,W,L,D,W,W
183,NH,0.15789473684210525,0.10526315789473684,1.368421052631579,1.631578947368421,D,W,L,W,W,L
184,D,-0.3157894736842105,0.631578947368421,1.0526315789473684,1.6842105263157894,W,W,L,W,D,L
185,H,-0.21052631578947367,0.15789473684210525,1.3157894736842106,1.368421052631579,W,D,L,L,L,W
186,H,1.631578947368421,-0.7368421052631579,2.5789473684210527,0.6842105263157895,W,D,W,L,W,L
187,H,0.8947368421052632,-0.5789473684210527,2.1052631578947367,0.8421052631578947,W,L,W,L,W,W
188,H,1.0526315789473684,0.2631578947368421,2.1052631578947367,1.631578947368421,W,L,W,D,W,W
189,D,-0.2631578947368421,0.3157894736842105,1.0526315789473684,1.4210526315789473,L,L,D,W,L,L
190,H,-0.85,-0.25,0.7,1.0,L,D,D,L,W,W
191,NH,-1.1,-1.0,0.3,0.85,L,L,D,L,L,L
192,H,0.45,-0.15,1.7,1.25,L,L,W,L,D,W
193,NH,0.2,0.0,1.7,1.35,W,W,W,W,W,L
194,H,-0.8,0.2,0.65,1.7,L,W,D,W,L,W
195,H,0.0,-0.85,1.35,0.7,W,L,W,D,L,W
196,D,0.25,0.85,1.6,2.05,D,D,L,W,D,W
197,H,-1.0,-0.3,0.85,1.25,L,L,L,W,L,L
198,H,-0.25,-1.1,1.0,0.3,D,L,L,D,W,L
199,D,-0.15,-0.25,1.25,1.05,L,D,L,L,W,D
200,NH,-0.47619047619047616,-0.2857142857142857,0.9047619047619048,1.0476190476190477,L,D,W,D,L,W
201,NH,-0.047619047619047616,1.619047619047619,1.2380952380952381,2.619047619047619,L,W,L,W,D,W
202,D,0.5714285714285714,1.0952380952380953,1.619047619047619,2.0952380952380953,D,W,D,D,W,W
203,NH,0.23809523809523808,0.5238095238095238,1.3333333333333333,1.7619047619047619,D,W,L,L,L,W
204,H,0.5714285714285714,-0.23809523809523808,1.619047619047619,1.0476190476190477,D,D,D,D,W,L
205,NH,-0.2857142857142857,-0.047619047619047616,1.0476190476190477,1.2380952380952381,D,L,D,L,W,D
206,D,0.047619047619047616,0.23809523809523808,1.4285714285714286,1.5714285714285714,W,D,W,D,W,L
207,H,-0.19047619047619047,-0.6666666666666666,1.3333333333333333,0.7619047619047619,W,W,L,L,W,D
208,H,-0.2857142857142857,-0.14285714285714285,0.9523809523809523,1.2380952380952381,L,D,D,L,L,L
209,H,0.8571428571428571,0.5238095238095238,2.0952380952380953,1.7619047619047619,W,W,D,L,W,W
210,H,0.13636363636363635,1.0454545454545454,1.2727272727272727,2.0454545454545454,L,D,D,W,L,D
211,NH,-0.7727272727272727,-0.7727272727272727,0.7727272727272727,1.0454545454545454,L,W,W,W,L,L
212,NH,-1.0909090909090908,1.6363636363636365,0.2727272727272727,2.6363636363636362,L,W,L,W,L,W
213,NH,-0.045454545454545456,-0.5,1.5454545454545454,0.8636363636363636,L,L,L,L,W,W
214,H,-0.7272727272727273,-0.7727272727272727,0.7272727272727273,0.7727272727272727,L,L,W,W,L,L
215,H,0.3181818181818182,0.13636363636363635,1.6363636363636365,1.2727272727272727,W,L,D,D,D,L
216,H,-0.7727272727272727,0.8636363636363636,1.0454545454545454,1.6818181818181819,W,W,W,D,L,D
217,NH,-0.5454545454545454,-0.045454545454545456,1.0,1.5454545454545454,L,L,D,L,D,W
218,NH,-0.18181818181818182,0.045454545454545456,1.1818181818181819,1.4090909090909092,L,D,D,W,L,W
219,D,0.5909090909090909,-0.22727272727272727,1.8181818181818181,1.1363636363636365,W,W,W,D,L,D
220,NH,-0.43478260869565216,-1.0,0.9565217391304348,0.391304347826087,W,W,L,L,L,L
221,D,1.608695652173913,-0.17391304347826086,2.652173913043478,1.3043478260869565,W,D,W,D,W,W
222,H,0.9130434782608695,0.7391304347826086,1.9565217391304348,1.9565217391304348,L,D,D,L,W,W
223,H,-0.08695652173913043,-0.17391304347826086,1.2608695652173914,1.1304347826086956,W,W,L,W,L,L
224,D,-0.17391304347826086,-0.43478260869565216,1.3043478260869565,0.9565217391304348,D,W,D,L,W,L
225,H,-0.17391304347826086,0.5217391304347826,1.1304347826086956,1.7391304347826086,W,L,W,W,L,W
226,NH,-1.0,-0.5652173913043478,0.391304347826087,0.9565217391304348,W,L,L,L,L,D
227,D,-0.08695652173913043,-0.6956521739130435,1.4782608695652173,1.1304347826086956,L,W,L,W,L,W
228,NH,0.782608695652174,-0.08695652173913043,1.608695652173913,1.2608695652173914,L,W,W,L,D,L
229,D,-0.2608695652173913,1.608695652173913,1.0869565217391304,2.652173913043478,L,W,W,W,D,W
230,H,0.125,0.9166666666666666,1.5416666666666667,2.0,W,W,W,L,D,D
231,D,0.625,-0.4583333333333333,1.875,0.8333333333333334,L,D,D,W,L,L
232,H,0.125,-0.3333333333333333,1.2916666666666667,1.0833333333333333,L,L,W,L,L,L
233,D,-0.9583333333333334,0.2916666666666667,0.7083333333333334,1.5833333333333333,L,D,L,D,L,W
234,NH,-0.4583333333333333,0.7083333333333334,0.8333333333333334,1.5416666666666667,D,L,W,L,L,W
235,D,0.2916666666666667,-0.041666666666666664,1.5833333333333333,1.5416666666666667,D,W,D,L,W,L
236,H,-0.625,0.125,1.2083333333333333,1.2916666666666667,W,L,W,W,W,L
237,H,0.9166666666666666,-0.20833333333333334,2.0,1.0833333333333333,W,L,L,W,D,W
238,NH,-0.4166666666666667,-0.25,1.0416666666666667,1.0833333333333333,W,D,L,L,L,W
239,H,-0.3333333333333333,-0.9583333333333334,1.0833333333333333,0.7083333333333334,L,L,L,L,L,L
240,H,-0.44,0.04,0.92,1.48,D,L,L,W,W,W
241,H,0.0,-1.12,1.4,0.36,W,L,W,L,W,W
242,H,1.48,0.52,2.52,1.8,D,L,D,L,W,D
243,H,0.44,-0.16,1.64,1.32,L,W,D,L,L,D
244,H,-0.16,0.52,1.32,1.8,W,L,L,L,D,D
245,D,0.76,0.28,1.6,1.56,W,D,L,D,L,D
246,NH,-0.24,-0.24,1.08,1.16,D,W,D,L,L,L
247,H,-0.6,0.04,1.2,1.48,D,L,W,W,W,W
248,H,-0.16,-0.44,1.16,0.92,W,D,L,L,W,W
249,H,-0.56,1.48,1.0,2.52,L,D,W,D,L,W
250,NH,-0.9615384615384616,0.8846153846153846,0.6923076923076923,1.9615384615384615,L,W,D,L,L,W
251,NH,-0.038461538461538464,0.5384615384615384,1.5,1.8461538461538463,D,W,D,L,W,L
252,H,0.19230769230769232,-0.19230769230769232,1.3076923076923077,1.2692307692307692,L,L,W,W,L,L
253,D,-1.0769230769230769,0.5,0.38461538461538464,1.6923076923076923,D,W,L,L,L,D
254,H,0.07692307692307693,-0.6153846153846154,1.4615384615384615,0.7692307692307693,W,L,W,L,W,D
255,H,0.5384615384615384,0.7307692307692307,1.8461538461538463,1.5769230769230769,W,D,L,W,L,L
256,H,0.0,-1.0769230769230769,1.4230769230769231,0.38461538461538464,L,D,L,L,W,L
257,D,0.5,-0.038461538461538464,1.6923076923076923,1.5,W,D,L,D,D,W
258,D,-0.19230769230769232,-0.19230769230769232,1.2307692307692308,1.2692307692307692,W,L,W,W,L,L
259,H,-0.6153846153846154,-1.0769230769230769,0.7692307692307693,0.38461538461538464,L,D,L,L,D,L
260,H,0.07407407407407407,0.6666666666666666,1.4814814814814814,1.5185185185185186,W,L,L,D,L,W
261,D,-0.18518518518518517,-0.1111111111111111,1.2592592592592593,1.1111111111111112,D,L,L,W,W,D
262,H,1.3333333333333333,-1.0,2.4444444444444446,0.6666666666666666,L,L,W,L,D,D
263,H,-0.18518518518518517,-0.48148148148148145,1.2222222222222223,1.3333333333333333,D,W,W,W,W,D
264,H,0.2222222222222222,-0.037037037037037035,1.5555555555555556,1.1851851851851851,L,W,W,L,D,W
265,H,0.5555555555555556,0.2222222222222222,1.8888888888888888,1.3703703703703705,W,W,W,L,L,W
266,NH,-0.5185185185185185,-0.3333333333333333,0.9629629629629629,1.1481481481481481,L,W,W,W,D,L
267,H,-0.1111111111111111,-1.0,1.1111111111111112,0.6666666666666666,L,L,W,L,D,D
268,NH,-0.037037037037037035,0.6666666666666666,1.1851851851851851,1.5185185185185186,W,L,L,D,W,W
269,D,0.5555555555555556,-0.18518518518518517,1.8888888888888888,1.2592592592592593,W,D,W,L,L,W
270,H,-0.2857142857142857,-0.5714285714285714,1.2142857142857142,0.8214285714285714,W,L,W,W,W,L
271,H,-0.10714285714285714,0.32142857142857145,1.2857142857142858,1.6071428571428572,W,W,D,L,W,W
272,NH,-0.5714285714285714,1.3571428571428572,0.9285714285714286,2.4642857142857144,L,W,L,L,W,W
273,D,0.17857142857142858,-0.5357142857142857,1.5,1.2857142857142858,D,L,W,W,W,W
274,H,0.17857142857142858,-1.1071428571428572,1.3214285714285714,0.35714285714285715,L,L,W,L,L,D
275,H,0.4642857142857143,0.10714285714285714,1.6428571428571428,1.5357142857142858,D,W,D,W,W,L
276,NH,-0.07142857142857142,0.9285714285714286,1.4285714285714286,2.0357142857142856,D,W,L,W,D,W
277,D,-0.5714285714285714,-0.5714285714285714,0.8214285714285714,0.9285714285714286,L,L,W,L,L,W
278,H,0.10714285714285714,-0.10714285714285714,1.5357142857142858,1.1071428571428572,W,D,W,L,L,W
279,H,0.32142857142857145,0.17857142857142858,1.6071428571428572,1.5,W,D,L,W,W,W
280,H,1.3448275862068966,0.4827586206896552,2.4827586206896552,1.6896551724137931,W,W,W,D,L,D
281,H,-0.5172413793103449,-0.20689655172413793,1.2758620689655173,1.103448275862069,D,L,L,L,W,W
282,H,-1.0344827586206897,0.20689655172413793,0.6206896551724138,1.3793103448275863,L,W,L,L,L,W
283,NH,-1.103448275862069,-0.10344827586206896,0.3448275862068966,1.3793103448275863,L,L,L,D,L,L
284,H,0.7241379310344828,0.5517241379310345,1.5172413793103448,1.896551724137931,W,D,L,W,L,W
285,H,-0.1724137931034483,-0.3103448275862069,1.2413793103448276,1.1724137931034482,D,L,D,W,D,W
286,H,0.9655172413793104,-0.034482758620689655,2.0689655172413794,1.3448275862068966,W,W,W,W,W,D
287,H,0.5517241379310345,-0.20689655172413793,1.896551724137931,1.103448275862069,D,L,W,L,W,W
288,H,0.7241379310344828,-0.1724137931034483,1.5172413793103448,1.2413793103448276,W,D,L,D,L,D
289,NH,-0.5517241379310345,0.4827586206896552,0.8275862068965517,1.6896551724137931,D,W,L,D,W,D
290,H,0.13333333333333333,-0.3333333333333333,1.5333333333333334,1.1333333333333333,W,L,L,L,W,W
291,H,0.3333333333333333,-1.1,1.6,0.3333333333333333,L,L,W,L,W,L
292,H,-0.43333333333333335,-0.13333333333333333,1.3333333333333333,1.1333333333333333,W,L,D,W,L,D
293,NH,0.16666666666666666,-0.06666666666666667,1.3333333333333333,1.4333333333333333,L,W,W,L,L,D
294,NH,-0.5666666666666667,0.9666666666666667,0.9,2.1,D,W,L,W,L,W
295,NH,0.0,-0.9666666666666667,1.4,0.7,L,W,L,L,D,L
296,H,-0.26666666666666666,1.3333333333333333,1.0666666666666667,2.5,L,W,L,W,L,W
297,NH,-0.1,0.5,1.3,1.8333333333333333,L,L,W,D,W,W
298,D,-0.13333333333333333,-0.26666666666666666,1.1333333333333333,1.0666666666666667,L,L,W,L,D,L
299,H,1.3333333333333333,0.16666666666666666,2.5,1.3333333333333333,W,L,W,W,W,L
300,H,0.6129032258064516,-0.3225806451612903,1.8709677419354838,1.3870967741935485,W,W,L,W,D,D
301,NH,-1.1290322580645162,0.16129032258064516,0.3225806451612903,1.5806451612903225,L,W,L,W,L,L
302,NH,-0.03225806451612903,0.03225806451612903,1.4838709677419355,1.4516129032258065,W,W,W,L,L,L
303,H,-0.22580645161290322,-0.16129032258064516,1.2580645161290323,1.2580645161290323,L,L,W,L,D,W
304,H,1.032258064516129,-0.6774193548387096,2.129032258064516,0.7741935483870968,W,L,W,L,W,D
305,H,-0.2903225806451613,0.2903225806451613,1.1935483870967742,1.5483870967741935,W,L,L,L,L,W
306,H,0.4838709677419355,-0.5806451612903226,1.6774193548387097,0.8709677419354839,W,L,L,D,W,L
307,H,1.032258064516129,0.03225806451612903,2.129032258064516,1.4516129032258065,W,W,W,L,W,L
308,H,0.8064516129032258,-0.22580645161290322,1.6129032258064515,1.096774193548387,W,L,W,L,W,W
309,D,-0.6774193548387096,1.2580645161290323,0.7741935483870968,2.4193548387096775,L,L,L,W,D,W
310,NH,0.25,1.03125,1.5,2.15625,L,W,L,W,L,W
311,D,-0.375,-1.125,1.34375,0.3125,L,L,W,L,W,L
312,NH,-0.34375,-0.78125,1.09375,0.84375,W,W,L,W,L,W
313,H,-0.21875,0.5,1.21875,1.71875,L,W,L,W,L,L
314,NH,-0.59375,0.65625,0.84375,1.90625,L,W,L,W,D,L
315,NH,0.0625,-0.25,1.25,1.25,L,W,L,W,L,L
316,D,0.0,-0.15625,1.40625,1.3125,L,W,W,L,L,W
317,D,0.1875,-0.0625,1.625,1.4375,W,L,W,W,W,W
318,H,-0.65625,0.25,0.78125,1.5,D,L,L,L,L,L
319,D,-0.15625,-0.375,1.3125,1.34375,W,L,L,W,W,W
320,D,-0.7575757575757576,0.18181818181818182,0.8484848484848485,1.606060606060606,D,D,W,W,W,W
321,H,0.42424242424242425,0.030303030303030304,1.6666666666666667,1.2121212121212122,L,L,W,L,W,L
322,D,-0.06060606060606061,-0.6060606060606061,1.4242424242424243,0.8484848484848485,D,W,L,D,W,L
323,D,-0.36363636363636365,-0.6363636363636364,1.0606060606060606,0.8181818181818182,L,L,D,L,L,L
324,H,1.2424242424242424,0.0,2.393939393939394,1.393939393939394,D,D,W,L,L,W
325,H,0.696969696969697,0.21212121212121213,1.9393939393939394,1.4545454545454546,W,L,W,L,W,L
326,H,1.0303030303030303,0.8484848484848485,2.1818181818181817,1.606060606060606,W,L,W,W,W,W
327,NH,-0.2727272727272727,-0.15151515151515152,1.2121212121212122,1.2727272727272727,L,W,W,L,W,L
328,D,-0.7575757575757576,0.8484848484848485,0.8484848484848485,1.606060606060606,D,L,W,W,W,W
329,D,1.0303030303030303,-1.0909090909090908,2.1818181818181817,0.3333333333333333,W,D,W,L,W,L
