,FTR,HTGD,ATGD,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3
30,D,0.5,0.75,1.25,1.0,W,W,D,D,D,L
31,H,0.75,-0.25,1.5,1.5,L,W,W,L,W,W
32,H,2.0,-1.0,1.5,1.75,W,W,W,W,L,D
33,H,0.75,-1.0,1.75,0.0,D,L,W,L,W,L
34,D,-1.25,-0.5,0.25,0.25,L,L,D,L,L,D
35,D,0.25,0.75,1.0,1.5,L,L,W,W,D,W
36,H,-1.75,-1.25,0.0,0.25,L,D,L,L,L,L
37,D,-0.25,0.0,0.75,1.0,W,L,L,D,L,W
38,D,-0.75,0.5,0.75,1.25,L,W,L,D,W,D
39,D,0.25,1.5,1.25,2.25,W,W,D,W,D,W
40,D,0.0,-0.6,1.0,0.8,D,D,L,L,D,L
41,H,0.8,0.0,1.0,1.2,D,D,W,W,D,D
42,D,-1.0,0.4,0.2,1.2,L,D,D,W,L,D
43,H,0.4,-2.6,0.0,0.6,L,W,L,L,L,L
44,D,0.6,-1.0,1.4,0.4,D,D,L,L,W,D
45,NH,1.0,0.4,2.0,1.0,D,D,W,L,W,W
46,D,0.4,-0.2,1.2,0.8,D,D,W,W,D,L
47,D,-0.4,0.6,0.4,1.8,D,W,L,L,L,W
48,NH,-1.2,1.0,1.4,2.0,L,W,W,D,W,W
49,D,-0.2,1.6,1.2,1.8,L,W,W,W,L,W
50,H,0.5,0.16666666666666666,1.1666666666666667,0.5,D,W,D,L,W,L
51,H,1.0,-0.3333333333333333,2.1666666666666665,1.1666666666666667,W,D,W,L,D,W
52,NH,-1.1666666666666667,0.3333333333333333,0.5,1.0,D,D,D,D,L,L
53,NH,0.16666666666666666,0.5,1.3333333333333333,1.1666666666666667,W,D,D,D,L,W
54,H,1.0,-0.5,1.6666666666666667,0.5,L,D,D,D,W,L
55,H,-1.8333333333333333,-1.3333333333333333,0.5,1.1666666666666667,L,L,W,L,L,W
56,NH,-0.8333333333333334,1.0,0.8333333333333334,1.3333333333333333,D,W,D,D,L,W
57,H,0.16666666666666666,0.3333333333333333,1.0,1.3333333333333333,L,D,D,D,W,L
58,D,1.3333333333333333,0.5,1.6666666666666667,1.6666666666666667,D,D,W,W,W,L
59,NH,-0.3333333333333333,-0.6666666666666666,0.8333333333333334,0.3333333333333333,D,D,D,L,W,D
60,D,0.42857142857142855,0.8571428571428571,1.5714285714285714,2.2857142857142856,D,W,D,W,W,W
61,H,1.0,-0.42857142857142855,1.5714285714285714,0.7142857142857143,W,L,W,D,D,D
62,H,0.8571428571428571,-0.42857142857142855,1.2857142857142858,1.1428571428571428,W,L,D,W,D,D
63,D,0.14285714285714285,-1.0,0.42857142857142855,0.42857142857142855,L,L,W,D,L,D
64,H,0.5714285714285714,-1.0,1.1428571428571428,0.7142857142857143,L,L,D,D,D,D
65,H,-0.8571428571428571,0.14285714285714285,1.0,1.4285714285714286,L,W,L,D,L,D
66,H,-0.42857142857142855,0.0,0.7142857142857143,1.2857142857142858,W,W,D,L,L,D
67,NH,-0.5714285714285714,-1.2857142857142858,1.0,0.8571428571428571,L,W,D,L,L,W
68,H,0.8571428571428571,0.42857142857142855,1.4285714285714286,1.8571428571428572,W,W,D,L,D,D
69,D,-0.42857142857142855,1.1428571428571428,0.42857142857142855,1.5714285714285714,L,D,D,D,D,W
70,D,0.125,-0.375,1.25,0.5,L,D,W,L,D,D
71,NH,-1.0,-0.625,0.5,1.25,D,W,L,L,D,L
72,H,-0.25,0.75,1.0,1.75,L,W,L,W,W,W
73,H,0.5,0.625,1.625,1.5,L,W,W,W,L,D
74,D,-1.125,0.375,1.125,1.5,W,D,W,D,L,D
75,H,-0.25,0.375,0.625,1.375,L,W,L,L,D,D
76,NH,0.5,0.375,1.625,0.5,W,D,W,L,D,W
77,H,-0.75,-0.5,0.625,1.0,L,W,L,W,D,D
78,NH,-0.125,-0.375,1.125,0.875,L,L,W,L,L,D
79,D,0.75,1.0,2.125,1.5,D,D,W,D,W,D
80,H,-0.2222222222222222,-0.5555555555555556,1.4444444444444444,0.8888888888888888,W,W,W,L,L,L
81,H,0.4444444444444444,0.0,1.4444444444444444,1.2222222222222223,D,D,D,L,D,W
82,D,0.6666666666666666,0.4444444444444444,1.5555555555555556,1.7777777777777777,L,W,W,L,W,W
83,H,0.7777777777777778,0.2222222222222222,1.3333333333333333,1.4444444444444444,L,L,W,W,W,W
84,H,-0.2222222222222222,-1.1111111111111112,0.8888888888888888,0.4444444444444444,L,L,W,D,W,L
85,D,-0.3333333333333333,-0.2222222222222222,1.1111111111111112,1.2222222222222223,W,W,L,L,L,L
86,H,0.4444444444444444,-0.2222222222222222,0.7777777777777778,1.0,W,L,D,L,L,W
87,NH,-0.5555555555555556,-0.4444444444444444,0.5555555555555556,0.8888888888888888,D,W,D,L,L,L
88,D,0.8888888888888888,-1.0,1.4444444444444444,1.1111111111111112,D,D,D,W,D,W
89,NH,0.2222222222222222,0.7777777777777778,1.2222222222222223,2.0,L,D,W,D,L,W
90,NH,-1.1,0.5,0.4,1.6,L,W,L,D,D,D
91,H,0.6,0.0,1.7,1.1,D,L,W,L,L,W
92,NH,-0.7,0.6,0.8,1.0,L,W,W,W,L,D
93,H,0.5,0.3,1.3,1.5,L,D,L,L,W,W
94,NH,0.6,-0.2,1.5,1.1,W,D,L,W,W,L
95,NH,-0.3,-0.1,1.2,1.1,D,W,W,L,L,W
96,NH,-1.1,0.9,1.1,2.1,D,W,D,D,W,D
97,H,-0.2,-0.4,1.1,1.6,W,W,W,W,L,W
98,D,-0.2,-0.5,0.9,0.5,L,L,L,D,L,D
99,H,-0.4,-0.2,1.6,0.9,W,L,W,L,W,L
100,D,0.45454545454545453,-0.6363636363636364,1.7272727272727273,0.7272727272727273,W,L,W,L,D,W
101,D,0.2727272727272727,0.5454545454545454,1.3636363636363635,1.3636363636363635,L,L,D,W,L,L
102,D,0.7272727272727273,-0.2727272727272727,1.3636363636363635,1.0909090909090908,D,L,D,D,D,W
103,H,0.09090909090909091,-1.2727272727272727,1.2727272727272727,0.36363636363636365,W,L,D,L,W,L
104,H,0.7272727272727273,-0.36363636363636365,1.1818181818181819,1.2727272727272727,W,W,W,W,W,W
105,D,0.0,0.45454545454545453,1.0,1.4545454545454546,L,W,L,L,L,L
106,NH,-0.5454545454545454,-0.9090909090909091,0.5454545454545454,1.0,D,L,L,D,D,D
107,H,0.9090909090909091,-0.18181818181818182,2.1818181818181817,1.0,W,L,W,L,D,D
108,H,0.0,0.45454545454545453,1.2727272727272727,1.8181818181818181,W,W,W,D,L,W
109,H,0.5454545454545454,0.0,1.3636363636363635,1.0,L,L,W,L,L,L
110,NH,-1.5,1.1666666666666667,0.3333333333333333,2.25,L,W,L,W,L,W
111,H,-0.16666666666666666,-0.16666666666666666,1.0833333333333333,1.5833333333333333,D,W,L,L,D,W
112,H,0.5,0.5833333333333334,1.6666666666666667,1.3333333333333333,L,W,W,W,D,W
113,D,-0.3333333333333333,0.4166666666666667,1.1666666666666667,1.6666666666666667,L,D,W,W,W,W
114,NH,-0.4166666666666667,-0.75,0.9166666666666666,1.1666666666666667,L,W,L,L,L,D
115,H,0.4166666666666667,-0.6666666666666666,1.3333333333333333,0.5,D,L,L,D,D,L
116,H,-0.5,0.0,0.75,1.4166666666666667,D,W,L,W,L,D
117,H,0.5,-0.08333333333333333,1.4166666666666667,1.4166666666666667,D,W,W,W,L,W
118,D,-0.4166666666666667,0.75,0.8333333333333334,1.3333333333333333,L,D,D,D,L,D
119,H,0.4166666666666667,-0.4166666666666667,1.6666666666666667,0.8333333333333334,D,L,W,D,W,L
120,H,0.6923076923076923,-0.38461538461538464,1.4615384615384615,1.1538461538461537,W,D,D,L,D,W
121,H,1.1538461538461537,-0.5384615384615384,2.3076923076923075,0.9230769230769231,W,W,W,D,W,L
122,D,-0.07692307692307693,0.6153846153846154,1.3076923076923077,1.4615384615384615,L,W,W,D,W,L
123,H,0.23076923076923078,-0.5384615384615384,1.3076923076923077,0.8461538461538461,L,L,W,L,W,L
124,H,-0.07692307692307693,0.3076923076923077,0.9230769230769231,1.4615384615384615,L,W,D,D,L,L
125,H,-0.6153846153846154,-1.4615384615384615,1.3076923076923077,0.3076923076923077,W,L,W,L,L,L
126,NH,-0.6923076923076923,0.5384615384615384,0.46153846153846156,1.5384615384615385,L,W,L,D,D,W
127,H,0.0,0.3076923076923077,1.4615384615384615,1.7692307692307692,L,W,W,L,L,W
128,D,0.5384615384615384,-0.15384615384615385,1.2307692307692308,1.2307692307692308,L,W,W,D,W,L
129,H,0.3076923076923077,-0.07692307692307693,1.4615384615384615,1.3076923076923077,W,L,D,W,L,W
130,H,-1.2142857142857142,-0.5,0.2857142857142857,0.7857142857142857,L,L,L,L,L,L
131,H,0.14285714285714285,0.2857142857142857,1.0714285714285714,1.2142857142857142,W,D,L,L,D,W
132,NH,-0.21428571428571427,0.5714285714285714,1.2142857142857142,1.7142857142857142,D,W,W,D,D,D
133,D,0.5,0.0,1.6428571428571428,1.5714285714285714,W,W,W,L,D,W
134,NH,-0.42857142857142855,1.1428571428571428,1.0714285714285714,2.357142857142857,L,W,D,W,L,W
135,H,0.7142857142857143,-0.7857142857142857,1.4285714285714286,0.42857142857142855,D,L,W,L,D,L
136,D,0.2857142857142857,0.21428571428571427,1.6428571428571428,1.4285714285714286,L,W,W,L,L,W
137,D,-0.5,0.6428571428571429,0.8571428571428571,1.4285714285714286,L,D,W,W,D,D
138,H,-0.42857142857142855,-0.6428571428571429,0.7857142857142857,1.4285714285714286,L,W,D,W,L,W
139,D,-0.5,0.6428571428571429,0.7857142857142857,1.4285714285714286,L,D,L,W,L,D
140,NH,-0.5333333333333333,-0.4,0.8,0.8666666666666667,D,D,L,L,L,W
141,H,0.06666666666666667,0.6,1.5333333333333334,1.5333333333333334,D,W,W,D,L,W
142,D,0.6,-1.1333333333333333,1.4,0.4666666666666667,D,W,D,L,W,L
143,H,1.1333333333333333,-0.4666666666666667,2.4,0.9333333333333333,W,W,W,L,W,D
144,H,-0.2,0.06666666666666667,1.2,1.2,L,W,D,W,L,L
145,H,0.26666666666666666,0.4,1.4,1.6,D,D,W,W,L,W
146,H,0.3333333333333333,0.4,1.1333333333333333,1.4666666666666666,L,W,D,L,L,W
147,D,-0.7333333333333333,-0.2,0.4,1.1333333333333333,L,L,L,D,L,W
148,NH,0.4,0.4,1.8,1.6,W,D,W,L,D,W
149,H,-0.4,-0.6,1.3333333333333333,1.0,L,L,W,L,W,D
150,NH,0.25,0.1875,1.375,1.625,L,W,W,D,L,W
151,H,0.625,0.25,1.4375,1.25,L,W,W,L,D,D
152,D,-0.1875,1.0625,1.125,2.4375,D,W,L,W,D,W
153,H,-0.3125,-0.4375,1.0,1.4375,W,W,D,L,L,W
154,D,0.375,0.375,1.5,1.6875,L,L,D,W,W,W
155,H,-0.375,-0.6875,0.9375,0.75,L,L,L,D,L,L
156,D,-0.4375,-1.0625,0.875,0.5,L,D,W,W,L,L
157,H,-0.125,0.1875,1.3125,1.5,W,W,L,D,D,W
158,H,0.125,-0.75,1.125,0.4375,L,D,W,L,W,L
159,NH,0.3125,0.625,1.6875,1.375,W,D,D,D,L,D
160,NH,-0.7058823529411765,-0.35294117647058826,0.7058823529411765,0.8823529411764706,L,D,L,L,D,W
161,H,0.4117647058823529,-0.11764705882352941,1.7058823529411764,1.2352941176470589,W,W,W,L,D,W
162,H,0.4117647058823529,0.5294117647058824,1.6470588235294117,1.5294117647058822,D,W,L,L,W,W
163,H,1.1176470588235294,0.17647058823529413,2.3529411764705883,1.588235294117647,D,L,W,W,W,D
164,D,-1.0,-0.35294117647058826,0.5294117647058824,1.0588235294117647,D,W,D,L,W,L
165,H,0.29411764705882354,0.11764705882352941,1.411764705882353,1.2941176470588236,L,L,W,L,D,W
166,D,-0.7058823529411765,-0.29411764705882354,0.4117647058823529,1.1176470588235294,L,W,D,W,L,D
167,H,0.6470588235294118,0.29411764705882354,1.4705882352941178,1.4705882352941178,W,D,D,L,D,D
168,D,0.23529411764705882,-0.11764705882352941,1.1764705882352942,1.411764705882353,L,W,W,W,L,L
169,H,-0.35294117647058826,-0.23529411764705882,1.3529411764705883,1.1176470588235294,L,D,W,D,L,L
170,H,0.16666666666666666,0.3333333333333333,1.2222222222222223,1.7222222222222223,L,W,L,D,L,L
171,D,0.5,0.6111111111111112,1.4444444444444444,1.5555555555555556,L,W,W,W,L,D
172,H,-0.05555555555555555,0.3333333333333333,1.3888888888888888,1.7777777777777777,D,W,W,W,W,W
173,NH,0.16666666666666666,-0.6111111111111112,1.1666666666666667,0.4444444444444444,D,D,L,L,W,D
174,H,-0.16666666666666666,-0.7222222222222222,1.0555555555555556,0.6666666666666666,L,L,D,L,D,L
175,H,0.2777777777777778,-0.4444444444444444,1.5,1.4444444444444444,L,W,L,L,W,W
176,D,-0.2777777777777778,-0.9444444444444444,1.1111111111111112,0.5555555555555556,D,D,W,D,W,D
177,H,-0.2777777777777778,-0.3888888888888889,1.0555555555555556,1.0,D,W,W,D,L,L
178,D,-0.1111111111111111,0.2777777777777778,1.1666666666666667,1.5,L,W,W,L,L,W
179,D,0.2777777777777778,1.0555555555555556,1.3888888888888888,2.388888888888889,L,W,D,D,L,W
180,NH,0.8947368421052632,0.5789473684210527,2.3157894736842106,1.4210526315789473,D,D,W,L,D,W
181,D,-0.6842105263157895,0.2631578947368421,0.631578947368421,1.5789473684210527,L,W,L,L,L,L
182,NH,0.2631578947368421,0.21052631578947367,1.6842105263157894,1.105263157894737,L,L,W,D,W,L
183,D,0.3157894736842105,-0.10526315789473684,1.631578947368421,1.1578947368421053,L,D,W,L,D,W
184,H,-0.8421052631578947,-0.21052631578947367,0.5789473684210527,1.1578947368421053,D,W,D,L,D,D
185,NH,-0.47368421052631576,0.3157894736842105,1.368421052631579,1.368421052631579,L,D,W,L,L,D
186,NH,-0.631578947368421,0.0,0.5789473684210527,1.4736842105263157,W,W,D,D,L,W
187,H,-0.3157894736842105,-0.3157894736842105,0.9473684210526315,1.105263157894737,L,D,W,D,D,W
188,H,0.6842105263157895,0.05263157894736842,1.5263157894736843,1.3157894736842106,D,W,W,L,W,L
189,H,0.3157894736842105,-0.3157894736842105,1.4736842105263157,1.1578947368421053,D,W,W,D,L,W
190,H,0.15,-0.9,1.25,0.7,L,W,W,D,L,D
191,H,0.65,-0.75,1.5,0.65,W,D,D,L,L,L
192,D,0.0,0.65,1.55,1.6,W,W,W,D,D,W
193,D,0.2,0.3,1.2,1.6,W,D,L,L,D,W
194,NH,-0.2,-0.35,1.15,1.3,D,L,D,L,L,W
195,H,-0.15,-0.35,1.1,1.1,L,L,W,W,L,D
196,H,0.35,-0.4,1.55,1.05,D,L,W,D,L,D
197,D,0.3,-0.3,1.45,1.05,W,W,D,L,L,W
198,NH,-0.8,1.05,0.55,2.2,L,L,W,D,D,W
199,H,0.3,0.25,1.6,1.55,L,W,L,D,W,W
200,NH,-0.8095238095238095,-0.09523809523809523,0.6190476190476191,1.0952380952380953,L,L,D,D,L,D
201,H,0.3333333333333333,0.23809523809523808,1.5714285714285714,1.6666666666666667,D,W,D,L,L,L
202,NH,0.5714285714285714,0.23809523809523808,1.5714285714285714,1.1904761904761905,D,D,W,W,D,L
203,H,1.0476190476190477,-0.047619047619047616,2.238095238095238,1.5238095238095237,W,D,L,W,D,W
204,NH,-0.9047619047619048,0.3333333333333333,0.6666666666666666,1.4285714285714286,L,D,W,W,D,D
205,D,0.23809523809523808,-0.7619047619047619,1.4761904761904763,0.5238095238095238,L,L,W,L,D,W
206,H,-0.2857142857142857,0.09523809523809523,1.380952380952381,1.3333333333333333,W,W,L,L,L,W
207,D,-0.38095238095238093,-0.14285714285714285,1.0,1.1904761904761905,L,W,L,L,D,W
208,H,-0.23809523809523808,0.5714285714285714,1.0476190476190477,1.5714285714285714,D,W,W,W,L,D
209,H,-0.2857142857142857,0.2857142857142857,1.0476190476190477,1.619047619047619,L,W,L,D,W,W
210,H,0.2727272727272727,0.5,1.5909090909090908,1.5,L,L,W,D,L,W
211,H,0.13636363636363635,-0.8181818181818182,1.2727272727272727,0.5909090909090909,L,L,W,L,L,D
212,H,0.6818181818181818,-0.5,1.5,1.0,L,D,W,L,W,L
213,NH,0.18181818181818182,0.36363636363636365,1.4545454545454546,1.6363636363636365,D,W,L,D,W,D
214,NH,0.13636363636363635,1.0909090909090908,1.2727272727272727,2.272727272727273,W,W,D,W,W,L
215,D,-0.09090909090909091,-0.13636363636363635,1.1818181818181819,1.1818181818181819,W,D,L,W,D,L
216,H,-0.6818181818181818,-0.9090909090909091,0.5454545454545454,0.6363636363636364,D,L,L,L,L,W
217,H,0.0,-0.3181818181818182,1.4545454545454546,1.4545454545454546,L,W,D,W,W,L
218,H,0.3181818181818182,-0.2727272727272727,1.5454545454545454,1.1363636363636365,L,W,W,D,D,W
219,H,-0.8181818181818182,0.0,0.5909090909090909,1.4545454545454546,L,L,L,D,D,W
220,H,0.391304347826087,-0.6956521739130435,1.6956521739130435,0.6521739130434783,W,W,W,D,D,L
221,NH,-1.0,0.043478260869565216,0.6086956521739131,1.173913043478261,L,D,L,W,L,L
222,H,-0.08695652173913043,0.2608695652173913,1.173913043478261,1.608695652173913,D,W,D,L,W,W
223,NH,-0.391304347826087,0.21739130434782608,1.391304347826087,1.2173913043478262,L,L,W,W,W,D
224,H,-0.30434782608695654,0.043478260869565216,0.9565217391304348,1.434782608695652,L,L,D,W,L,D
225,D,-0.2608695652173913,0.6521739130434783,1.1304347826086956,1.565217391304348,D,W,W,L,L,W
226,NH,-0.34782608695652173,0.21739130434782608,1.0869565217391304,1.3478260869565217,L,W,W,L,D,W
227,D,0.4782608695652174,0.17391304347826086,1.434782608695652,1.391304347826087,L,L,L,D,D,L
228,D,1.0434782608695652,0.2608695652173913,2.3043478260869565,1.6521739130434783,W,W,W,L,W,W
229,H,0.2608695652173913,-0.391304347826087,1.6521739130434783,1.391304347826087,W,L,L,W,W,W
230,H,0.4166666666666667,0.4166666666666667,1.75,1.4166666666666667,W,D,W,L,W,L
231,D,0.20833333333333334,-0.16666666666666666,1.4166666666666667,1.125,W,D,W,D,L,W
232,D,-0.08333333333333333,-0.2916666666666667,1.4583333333333333,1.0416666666666667,L,W,W,L,L,D
233,D,0.20833333333333334,-0.6666666666666666,1.2916666666666667,0.6666666666666666,W,W,L,L,W,L
234,H,0.7083333333333334,-1.0416666666666667,1.5416666666666667,0.5833333333333334,D,L,W,L,L,L
235,NH,0.041666666666666664,-0.16666666666666666,1.375,1.125,L,D,L,D,W,W
236,H,-0.6666666666666666,0.3333333333333333,0.6666666666666666,1.625,W,D,L,W,L,L
237,H,0.4166666666666667,-0.7083333333333334,1.4166666666666667,0.625,D,L,L,W,L,D
238,H,0.0,0.7083333333333334,1.25,1.5416666666666667,W,D,D,W,D,L
239,D,0.25,0.041666666666666664,1.5416666666666667,1.375,L,L,W,L,L,W
240,NH,-0.52,0.24,1.28,1.44,L,W,L,D,L,L
241,D,-0.28,0.2,1.04,1.4,D,D,W,W,L,W
242,H,-0.12,0.08,1.2,1.2,W,L,D,W,D,D
243,D,0.96,0.4,2.2,1.8,D,W,D,W,W,W
244,NH,-0.36,-0.04,1.0,1.44,L,D,L,L,L,W
245,D,-0.68,0.24,0.6,1.52,L,D,L,L,W,W
246,D,0.28,-1.0,1.68,0.56,W,L,D,L,W,L
247,H,0.4,-0.52,1.8,1.28,W,L,W,L,W,L
248,H,0.2,-0.08,1.4,1.32,D,W,W,W,W,D
249,D,0.44,0.96,1.36,2.2,L,D,D,D,L,W
250,D,0.15384615384615385,-0.34615384615384615,1.4230769230769231,1.0,D,D,W,L,D,L
251,H,0.3076923076923077,-0.07692307692307693,1.3461538461538463,1.3076923076923077,W,L,D,D,W,L
252,H,0.07692307692307693,-0.34615384615384615,1.2692307692307692,1.0384615384615385,W,D,L,D,W,W
253,D,-0.6538461538461539,-0.5769230769230769,0.6153846153846154,0.7692307692307693,D,W,L,D,L,W
254,D,0.5769230769230769,0.23076923076923078,1.5384615384615385,1.5,L,D,W,D,D,L
255,D,-0.038461538461538464,-0.11538461538461539,1.5,1.2692307692307692,W,W,D,W,L,D
256,D,0.07692307692307693,-0.34615384615384615,1.2692307692307692,1.0,W,D,L,L,W,L
257,NH,-0.07692307692307693,-0.038461538461538464,1.3076923076923077,1.2692307692307692,L,L,D,W,L,W
258,H,1.0,0.07692307692307693,2.1538461538461537,1.2692307692307692,D,W,D,L,D,W
259,NH,-0.5769230769230769,0.46153846153846156,0.7692307692307693,1.7692307692307692,W,D,D,W,W,W
260,H,0.037037037037037035,0.1111111111111111,1.3333333333333333,1.3703703703703705,W,L,L,D,W,W
261,NH,0.18518518518518517,0.2962962962962963,1.4814814814814814,1.4444444444444444,D,W,D,D,D,D
262,H,-0.4444444444444444,0.2962962962962963,1.1851851851851851,1.4074074074074074,L,D,L,W,L,L
263,H,-0.2962962962962963,0.2222222222222222,1.0,1.5925925925925926,L,D,D,L,D,W
264,NH,-0.14814814814814814,0.6296296296296297,1.2592592592592593,1.5185185185185186,L,D,L,L,D,W
265,NH,-0.14814814814814814,-0.5925925925925926,1.2592592592592593,0.6296296296296297,D,D,W,D,W,L
266,NH,-0.37037037037037035,0.18518518518518517,1.0,1.4074074074074074,D,W,D,W,L,D
267,H,-0.8888888888888888,-0.07407407407407407,0.6666666666666666,1.4814814814814814,W,D,D,W,L,D
268,H,0.2222222222222222,-0.14814814814814814,1.5925925925925926,1.2592592592592593,D,D,L,W,W,W
269,D,0.5185185185185185,-0.8888888888888888,1.8148148148148149,0.6666666666666666,W,W,D,D,W,L
270,NH,0.25,-0.10714285714285714,1.5,1.2142857142857142,W,L,W,L,D,L
271,NH,0.8928571428571429,-0.32142857142857145,2.107142857142857,1.25,L,W,W,L,D,L
272,NH,0.17857142857142858,-0.17857142857142858,1.3571428571428572,1.0714285714285714,L,W,W,L,W,D
273,D,0.0,0.17857142857142858,1.2142857142857142,1.4285714285714286,L,L,D,D,W,D
274,H,0.32142857142857145,-0.6428571428571429,1.3571428571428572,0.75,L,L,D,D,W,W
275,H,-0.03571428571428571,0.0,1.4285714285714286,1.3928571428571428,L,W,D,W,W,L
276,NH,0.07142857142857142,0.6428571428571429,1.3214285714285714,1.5714285714285714,L,W,L,D,D,L
277,H,-0.5,-0.42857142857142855,0.7142857142857143,0.9642857142857143,W,L,D,D,D,D
278,NH,-0.6428571428571429,0.8928571428571429,0.75,2.107142857142857,L,L,D,W,W,D
279,H,0.6428571428571429,0.25,1.5714285714285714,1.5,W,W,D,W,L,D
280,H,-0.7931034482758621,0.1724137931034483,0.7586206896551724,1.2758620689655173,W,L,D,L,W,L
281,D,0.0,0.3103448275862069,1.3448275862068966,1.4137931034482758,L,W,W,L,W,D
282,H,-0.27586206896551724,-0.5172413793103449,1.3103448275862069,0.7931034482758621,W,W,W,W,L,D
283,D,-0.20689655172413793,0.1724137931034483,1.1724137931034482,1.3448275862068966,L,D,L,L,D,W
284,D,0.1724137931034483,-0.034482758620689655,1.4137931034482758,1.4827586206896552,D,W,L,L,D,D
285,H,-0.06896551724137931,-0.034482758620689655,1.2758620689655173,1.206896551724138,W,D,L,L,L,D
286,D,-0.41379310344827586,0.27586206896551724,0.9310344827586207,1.5862068965517242,L,W,L,L,D,D
287,D,-0.7931034482758621,0.1724137931034483,0.7586206896551724,1.3448275862068966,W,D,D,L,W,W
288,H,0.27586206896551724,0.0,1.5862068965517242,1.3448275862068966,W,L,L,W,D,W
289,H,0.5517241379310345,-0.20689655172413793,1.8275862068965518,1.1724137931034482,D,L,W,L,W,D
290,H,0.3333333333333333,-0.43333333333333335,1.4,0.9333333333333333,D,D,W,L,L,L
291,H,1.1,-0.9,2.1666666666666665,0.7666666666666667,W,D,W,W,L,D
292,H,0.13333333333333333,-0.4,1.3333333333333333,1.1,W,L,L,W,L,W
293,D,0.16666666666666666,0.16666666666666666,1.3333333333333333,1.4,D,D,D,D,L,L
294,H,-0.16666666666666666,-0.7666666666666667,1.3666666666666667,0.7,W,L,W,L,W,L
295,H,0.03333333333333333,-0.13333333333333333,1.4666666666666666,1.3333333333333333,D,W,W,W,L,L
296,D,-0.03333333333333333,0.7333333333333333,1.1666666666666667,1.6666666666666667,L,W,D,W,L,W
297,NH,-0.5333333333333333,0.13333333333333333,0.7666666666666667,1.4,L,L,W,L,W,W
298,H,-0.7666666666666667,0.13333333333333333,0.7,1.3333333333333333,L,W,L,L,L,L
299,D,0.13333333333333333,-0.03333333333333333,1.4,1.1666666666666667,L,L,L,D,W,L
300,NH,-0.9032258064516129,-0.12903225806451613,0.7419354838709677,1.4193548387096775,L,W,D,W,W,W
301,H,-0.03225806451612903,0.12903225806451613,1.2903225806451613,1.3225806451612903,L,D,D,D,L,D
302,NH,-0.41935483870967744,1.064516129032258,1.064516129032258,2.193548387096774,L,W,L,W,W,W
303,D,-0.25806451612903225,0.3225806451612903,1.1290322580645162,1.4516129032258065,L,W,D,D,L,W
304,D,-0.41935483870967744,0.5483870967741935,0.9032258064516129,1.8387096774193548,L,D,D,W,L,D
305,D,0.7096774193548387,0.03225806451612903,1.6451612903225807,1.5161290322580645,D,W,W,D,W,W
306,H,0.25806451612903225,0.22580645161290322,1.3870967741935485,1.6129032258064515,D,W,D,D,D,W
307,NH,-0.1935483870967742,-0.45161290322580644,1.2903225806451613,0.7419354838709677,L,L,W,L,W,W
308,NH,-0.7096774193548387,-0.9032258064516129,0.6774193548387096,0.7419354838709677,L,L,L,D,L,W
309,D,0.22580645161290322,-0.1935483870967742,1.6129032258064515,1.2903225806451613,W,L,D,W,W,W
310,H,0.34375,-0.34375,1.4375,1.03125,D,L,W,L,D,L
311,D,1.0625,-0.25,2.15625,1.125,D,D,W,L,W,D
312,D,0.03125,0.125,1.5,1.4375,D,D,W,W,D,L
313,D,0.125,-0.03125,1.28125,1.15625,L,D,D,D,D,L
314,H,-0.0625,-0.46875,1.46875,0.90625,W,D,W,L,W,D
315,D,-0.4375,0.6875,0.8125,1.625,W,D,L,D,L,W
316,H,0.46875,-0.0625,1.875,1.34375,W,W,D,L,W,D
317,D,0.125,0.25,1.28125,1.4375,D,W,L,D,W,D
318,D,0.6875,0.21875,1.625,1.5625,D,L,D,W,W,D
319,NH,-0.84375,0.34375,0.71875,1.4375,L,D,L,W,D,D
320,NH,-0.09090909090909091,0.09090909090909091,1.1515151515151516,1.4848484848484849,D,D,D,D,D,W
321,H,0.0,-0.48484848484848486,1.303030303030303,0.8181818181818182,L,D,W,W,L,L
322,H,-0.36363636363636365,-0.7575757575757576,1.0909090909090908,0.7272727272727273,W,L,L,W,L,L
323,D,-0.18181818181818182,0.15151515151515152,1.2424242424242424,1.2727272727272727,D,D,L,D,L,L
324,NH,-0.48484848484848486,1.0606060606060606,0.8787878787878788,2.1818181818181817,L,W,D,D,L,W
325,D,0.12121212121212122,0.12121212121212122,1.4242424242424243,1.2727272727272727,D,D,D,L,W,D
326,H,0.30303030303030304,0.45454545454545453,1.4242424242424243,1.8181818181818181,D,L,W,W,D,D
327,NH,-0.2727272727272727,-0.030303030303030304,1.121212121212121,1.5151515151515151,D,W,D,W,L,W
328,H,-0.7575757575757576,-0.2727272727272727,0.7272727272727273,1.121212121212121,L,D,W,D,L,L
329,D,0.45454545454545453,-0.18181818181818182,1.8181818181818181,1.2424242424242424,L,D,W,L,D,L
330,D,0.35294117647058826,0.29411764705882354,1.5294117647058822,1.4705882352941178,W,W,W,D,D,W
331,H,1.0588235294117647,-0.029411764705882353,2.2058823529411766,1.3529411764705883,W,W,W,L,D,W
332,NH,-0.8823529411764706,-0.4117647058823529,0.7647058823529411,0.8529411764705882,L,L,W,L,L,D
